"TOA5","CR300Series_NRCS_C3","CR300","31517","CR300-CELL205.Std.10.07","CPU:nrcs_marena_C3.CR300","53342","Table_Batt"
"2023-05-08 14:00:00",3579,"Marena C3",36.06354,-97.2178,328,13.47,34.54
"2023-05-08 15:00:00",3580,"Marena C3",36.06354,-97.2178,328,13.43,35.96
"2023-05-08 16:00:00",3581,"Marena C3",36.06354,-97.2178,328,13.42,36.48
"2023-05-08 17:00:00",3582,"Marena C3",36.06354,-97.2178,328,13.42,36.41
"2023-05-08 18:00:00",3583,"Marena C3",36.06354,-97.2178,328,13.42,33.8
"2023-05-08 19:00:00",3584,"Marena C3",36.06354,-97.2178,328,13.36,31.29
"2023-05-08 20:00:00",3585,"Marena C3",36.06354,-97.2178,328,13.14,28.56
"2023-05-08 21:00:00",3586,"Marena C3",36.06354,-97.2178,328,13.05,23.35
"2023-05-08 22:00:00",3587,"Marena C3",36.06354,-97.2178,328,13.01,21.21
"2023-05-08 23:00:00",3588,"Marena C3",36.06354,-97.2178,328,12.98,20.73
"2023-05-09 00:00:00",3589,"Marena C3",36.06354,-97.2178,328,12.96,20.51
"2023-05-09 01:00:00",3590,"Marena C3",36.06354,-97.2178,328,12.95,19.54
"2023-05-09 02:00:00",3591,"Marena C3",36.06354,-97.2178,328,12.94,19.8
"2023-05-09 03:00:00",3592,"Marena C3",36.06354,-97.2178,328,12.93,18.94
"2023-05-09 04:00:00",3593,"Marena C3",36.06354,-97.2178,328,12.92,19.58
"2023-05-09 05:00:00",3594,"Marena C3",36.06354,-97.2178,328,12.92,19.31
"2023-05-09 06:00:00",3595,"Marena C3",36.06354,-97.2178,328,12.92,19.08
"2023-05-09 07:00:00",3596,"Marena C3",36.06354,-97.2178,328,12.92,20.53
"2023-05-09 08:00:00",3597,"Marena C3",36.06354,-97.2178,328,12.96,20.86
"2023-05-09 09:00:00",3598,"Marena C3",36.06354,-97.2178,328,13.19,21.83
"2023-05-09 10:00:00",3599,"Marena C3",36.06354,-97.2178,328,13.44,23.95
"2023-05-09 11:00:00",3600,"Marena C3",36.06354,-97.2178,328,13.59,28.13
"2023-05-09 12:00:00",3601,"Marena C3",36.06354,-97.2178,328,13.5,32.03
"2023-05-09 13:00:00",3602,"Marena C3",36.06354,-97.2178,328,13.46,33.6
"2023-05-09 14:00:00",3603,"Marena C3",36.06354,-97.2178,328,13.47,34.7
"2023-05-09 15:00:00",3604,"Marena C3",36.06354,-97.2178,328,13.45,36.03
"2023-05-09 16:00:00",3605,"Marena C3",36.06354,-97.2178,328,13.43,36.04
"2023-05-09 17:00:00",3606,"Marena C3",36.06354,-97.2178,328,13.43,36.19
"2023-05-09 18:00:00",3607,"Marena C3",36.06354,-97.2178,328,13.43,33.49
"2023-05-09 19:00:00",3608,"Marena C3",36.06354,-97.2178,328,13.44,31.58
"2023-05-09 20:00:00",3609,"Marena C3",36.06354,-97.2178,328,13.23,27.69
"2023-05-09 21:00:00",3610,"Marena C3",36.06354,-97.2178,328,13.09,25.55
"2023-05-09 22:00:00",3611,"Marena C3",36.06354,-97.2178,328,13.03,20.42
"2023-05-09 23:00:00",3612,"Marena C3",36.06354,-97.2178,328,13,18.17
"2023-05-10 00:00:00",3613,"Marena C3",36.06354,-97.2178,328,12.97,17.54
"2023-05-10 01:00:00",3614,"Marena C3",36.06354,-97.2178,328,12.95,17.18
"2023-05-10 02:00:00",3615,"Marena C3",36.06354,-97.2178,328,12.94,16.79
"2023-05-10 03:00:00",3616,"Marena C3",36.06354,-97.2178,328,12.93,16.85
"2023-05-10 04:00:00",3617,"Marena C3",36.06354,-97.2178,328,12.92,16.46
"2023-05-10 05:00:00",3618,"Marena C3",36.06354,-97.2178,328,12.91,16.13
"2023-05-10 06:00:00",3619,"Marena C3",36.06354,-97.2178,328,12.91,15.53
"2023-05-10 07:00:00",3620,"Marena C3",36.06354,-97.2178,328,12.91,15.58
"2023-05-10 08:00:00",3621,"Marena C3",36.06354,-97.2178,328,13.02,16.79
"2023-05-10 09:00:00",3622,"Marena C3",36.06354,-97.2178,328,13.39,20.22
"2023-05-10 10:00:00",3623,"Marena C3",36.06354,-97.2178,328,13.65,24.52
"2023-05-10 11:00:00",3624,"Marena C3",36.06354,-97.2178,328,13.57,29.03
"2023-05-10 12:00:00",3625,"Marena C3",36.06354,-97.2178,328,13.52,31.1
"2023-05-10 13:00:00",3626,"Marena C3",36.06354,-97.2178,328,13.52,31.67
"2023-05-10 14:00:00",3627,"Marena C3",36.06354,-97.2178,328,13.5,32.6
"2023-05-10 15:00:00",3628,"Marena C3",36.06354,-97.2178,328,13.47,33.67
"2023-05-10 16:00:00",3629,"Marena C3",36.06354,-97.2178,328,13.47,32.1
"2023-05-10 17:00:00",3630,"Marena C3",36.06354,-97.2178,328,13.47,33.13
"2023-05-10 18:00:00",3631,"Marena C3",36.06354,-97.2178,328,13.47,28.29
"2023-05-10 19:00:00",3632,"Marena C3",36.06354,-97.2178,328,13.54,28.05
"2023-05-10 20:00:00",3633,"Marena C3",36.06354,-97.2178,328,13.27,23.75
"2023-05-10 21:00:00",3634,"Marena C3",36.06354,-97.2178,328,13.15,21.47
"2023-05-10 22:00:00",3635,"Marena C3",36.06354,-97.2178,328,13.09,19.38
"2023-05-10 23:00:00",3636,"Marena C3",36.06354,-97.2178,328,13.05,19.23
"2023-05-11 00:00:00",3637,"Marena C3",36.06354,-97.2178,328,13.01,18.99
"2023-05-11 01:00:00",3638,"Marena C3",36.06354,-97.2178,328,12.99,18.2
"2023-05-11 02:00:00",3639,"Marena C3",36.06354,-97.2178,328,12.97,17.46
"2023-05-11 03:00:00",3640,"Marena C3",36.06354,-97.2178,328,12.95,18
"2023-05-11 04:00:00",3641,"Marena C3",36.06354,-97.2178,328,12.95,16.55
"2023-05-11 05:00:00",3642,"Marena C3",36.06354,-97.2178,328,12.93,16.5
"2023-05-11 06:00:00",3643,"Marena C3",36.06354,-97.2178,328,12.93,17.62
"2023-05-11 07:00:00",3644,"Marena C3",36.06354,-97.2178,328,12.92,18.04
"2023-05-11 08:00:00",3645,"Marena C3",36.06354,-97.2178,328,12.93,18.47
"2023-05-11 09:00:00",3646,"Marena C3",36.06354,-97.2178,328,13.06,19.1
"2023-05-11 10:00:00",3647,"Marena C3",36.06354,-97.2178,328,13.27,22.66
"2023-05-11 11:00:00",3648,"Marena C3",36.06354,-97.2178,328,13.59,26.95
"2023-05-11 12:00:00",3649,"Marena C3",36.06354,-97.2178,328,13.59,26.54
"2023-05-11 13:00:00",3650,"Marena C3",36.06354,-97.2178,328,13.59,26.23
"2023-05-11 14:00:00",3651,"Marena C3",36.06354,-97.2178,328,13.59,27.57
"2023-05-11 15:00:00",3652,"Marena C3",36.06354,-97.2178,328,13.57,28.32
"2023-05-11 16:00:00",3653,"Marena C3",36.06354,-97.2178,328,13.57,27.66
"2023-05-11 17:00:00",3654,"Marena C3",36.06354,-97.2178,328,13.28,24.12
"2023-05-11 18:00:00",3655,"Marena C3",36.06354,-97.2178,328,13.62,25.19
"2023-05-11 19:00:00",3656,"Marena C3",36.06354,-97.2178,328,13.49,22.81
"2023-05-11 20:00:00",3657,"Marena C3",36.06354,-97.2178,328,13.32,21.88
"2023-05-11 21:00:00",3658,"Marena C3",36.06354,-97.2178,328,13.22,20.82
"2023-05-11 22:00:00",3659,"Marena C3",36.06354,-97.2178,328,13.14,19.56
"2023-05-11 23:00:00",3660,"Marena C3",36.06354,-97.2178,328,13.09,19.74
"2023-05-12 00:00:00",3661,"Marena C3",36.06354,-97.2178,328,13.05,19.68
"2023-05-12 01:00:00",3662,"Marena C3",36.06354,-97.2178,328,13.02,19.79
"2023-05-12 02:00:00",3663,"Marena C3",36.06354,-97.2178,328,12.99,19.5
"2023-05-12 03:00:00",3664,"Marena C3",36.06354,-97.2178,328,12.98,19.58
"2023-05-12 04:00:00",3665,"Marena C3",36.06354,-97.2178,328,12.97,19.52
"2023-05-12 05:00:00",3666,"Marena C3",36.06354,-97.2178,328,12.96,20.25
"2023-05-12 06:00:00",3667,"Marena C3",36.06354,-97.2178,328,12.95,20.46
"2023-05-12 07:00:00",3668,"Marena C3",36.06354,-97.2178,328,12.95,20.62
"2023-05-12 08:00:00",3669,"Marena C3",36.06354,-97.2178,328,12.97,21.8
"2023-05-12 09:00:00",3670,"Marena C3",36.06354,-97.2178,328,13.5,25.3
"2023-05-12 10:00:00",3671,"Marena C3",36.06354,-97.2178,328,13.57,29.33
"2023-05-12 11:00:00",3672,"Marena C3",36.06354,-97.2178,328,13.52,32.29
"2023-05-12 12:00:00",3673,"Marena C3",36.06354,-97.2178,328,13.47,34.03
"2023-05-12 13:00:00",3674,"Marena C3",36.06354,-97.2178,328,13.47,34.6
"2023-05-12 14:00:00",3675,"Marena C3",36.06354,-97.2178,328,13.45,34.62
"2023-05-12 15:00:00",3676,"Marena C3",36.06354,-97.2178,328,13.45,35.87
"2023-05-12 16:00:00",3677,"Marena C3",36.06354,-97.2178,328,13.42,35.3
"2023-05-12 17:00:00",3678,"Marena C3",36.06354,-97.2178,328,13.43,34.03
"2023-05-12 18:00:00",3679,"Marena C3",36.06354,-97.2178,328,13.43,32.35
"2023-05-12 19:00:00",3680,"Marena C3",36.06354,-97.2178,328,13.44,27.83
"2023-05-12 20:00:00",3681,"Marena C3",36.06354,-97.2178,328,13.18,25.92
"2023-05-12 21:00:00",3682,"Marena C3",36.06354,-97.2178,328,13.09,24.28
"2023-05-12 22:00:00",3683,"Marena C3",36.06354,-97.2178,328,13.03,23.76
"2023-05-12 23:00:00",3684,"Marena C3",36.06354,-97.2178,328,13,21.03
"2023-05-13 00:00:00",3685,"Marena C3",36.06354,-97.2178,328,12.97,14.8
"2023-05-13 01:00:00",3686,"Marena C3",36.06354,-97.2178,328,12.95,15.56
"2023-05-13 02:00:00",3687,"Marena C3",36.06354,-97.2178,328,12.94,15.9
"2023-05-13 03:00:00",3688,"Marena C3",36.06354,-97.2178,328,12.92,15.88
"2023-05-13 04:00:00",3689,"Marena C3",36.06354,-97.2178,328,12.91,15.67
"2023-05-13 05:00:00",3690,"Marena C3",36.06354,-97.2178,328,12.91,15.81
"2023-05-13 06:00:00",3691,"Marena C3",36.06354,-97.2178,328,12.9,15.68
"2023-05-13 07:00:00",3692,"Marena C3",36.06354,-97.2178,328,12.9,16
"2023-05-13 08:00:00",3693,"Marena C3",36.06354,-97.2178,328,12.96,16.79
"2023-05-13 09:00:00",3694,"Marena C3",36.06354,-97.2178,328,13.29,19.9
"2023-05-13 10:00:00",3695,"Marena C3",36.06354,-97.2178,328,13.64,25.23
"2023-05-13 11:00:00",3696,"Marena C3",36.06354,-97.2178,328,13.57,28.24
"2023-05-13 12:00:00",3697,"Marena C3",36.06354,-97.2178,328,13.55,30.32
"2023-05-13 13:00:00",3698,"Marena C3",36.06354,-97.2178,328,13.52,30.57
"2023-05-13 14:00:00",3699,"Marena C3",36.06354,-97.2178,328,13.52,31.57
"2023-05-13 15:00:00",3700,"Marena C3",36.06354,-97.2178,328,13.47,33.34
"2023-05-13 16:00:00",3701,"Marena C3",36.06354,-97.2178,328,13.47,33.36
"2023-05-13 17:00:00",3702,"Marena C3",36.06354,-97.2178,328,13.47,30.72
"2023-05-13 18:00:00",3703,"Marena C3",36.06354,-97.2178,328,13.47,26.8
"2023-05-13 19:00:00",3704,"Marena C3",36.06354,-97.2178,328,13.16,19.11
"2023-05-13 20:00:00",3705,"Marena C3",36.06354,-97.2178,328,13.12,17.64
"2023-05-13 21:00:00",3706,"Marena C3",36.06354,-97.2178,328,13.07,17.56
"2023-05-13 22:00:00",3707,"Marena C3",36.06354,-97.2178,328,13.03,17.09
"2023-05-13 23:00:00",3708,"Marena C3",36.06354,-97.2178,328,13,16.32
"2023-05-14 00:00:00",3709,"Marena C3",36.06354,-97.2178,328,12.98,16.52
"2023-05-14 01:00:00",3710,"Marena C3",36.06354,-97.2178,328,12.96,16.16
"2023-05-14 02:00:00",3711,"Marena C3",36.06354,-97.2178,328,12.95,16.58
"2023-05-14 03:00:00",3712,"Marena C3",36.06354,-97.2178,328,12.93,16.57
"2023-05-14 04:00:00",3713,"Marena C3",36.06354,-97.2178,328,12.93,16.87
"2023-05-14 05:00:00",3714,"Marena C3",36.06354,-97.2178,328,12.92,17.28
"2023-05-14 06:00:00",3715,"Marena C3",36.06354,-97.2178,328,12.92,16.79
"2023-05-14 07:00:00",3716,"Marena C3",36.06354,-97.2178,328,12.91,17.29
"2023-05-14 08:00:00",3717,"Marena C3",36.06354,-97.2178,328,12.94,18.5
"2023-05-14 09:00:00",3718,"Marena C3",36.06354,-97.2178,328,13.24,19.21
"2023-05-14 10:00:00",3719,"Marena C3",36.06354,-97.2178,328,13.55,23.05
"2023-05-14 11:00:00",3720,"Marena C3",36.06354,-97.2178,328,13.59,24.1
"2023-05-14 12:00:00",3721,"Marena C3",36.06354,-97.2178,328,13.62,26.82
"2023-05-14 13:00:00",3722,"Marena C3",36.06354,-97.2178,328,13.59,25.95
"2023-05-14 14:00:00",3723,"Marena C3",36.06354,-97.2178,328,13.43,26.6
"2023-05-14 15:00:00",3724,"Marena C3",36.06354,-97.2178,328,13.57,28.58
"2023-05-14 16:00:00",3725,"Marena C3",36.06354,-97.2178,328,13.2,23.96
"2023-05-14 17:00:00",3726,"Marena C3",36.06354,-97.2178,328,13.17,23.7
"2023-05-14 18:00:00",3727,"Marena C3",36.06354,-97.2178,328,13.62,24.57
"2023-05-14 19:00:00",3728,"Marena C3",36.06354,-97.2178,328,13.62,23.12
"2023-05-14 20:00:00",3729,"Marena C3",36.06354,-97.2178,328,13.34,20.96
"2023-05-14 21:00:00",3730,"Marena C3",36.06354,-97.2178,328,13.22,19.73
"2023-05-14 22:00:00",3731,"Marena C3",36.06354,-97.2178,328,13.14,19.44
"2023-05-14 23:00:00",3732,"Marena C3",36.06354,-97.2178,328,13.1,19.36
"2023-05-15 00:00:00",3733,"Marena C3",36.06354,-97.2178,328,13.06,19.07
"2023-05-15 01:00:00",3734,"Marena C3",36.06354,-97.2178,328,13.02,19.25
"2023-05-15 02:00:00",3735,"Marena C3",36.06354,-97.2178,328,13,19.24
"2023-05-15 03:00:00",3736,"Marena C3",36.06354,-97.2178,328,12.98,19.34
"2023-05-15 04:00:00",3737,"Marena C3",36.06354,-97.2178,328,12.97,19.29
"2023-05-15 05:00:00",3738,"Marena C3",36.06354,-97.2178,328,12.96,19.22
"2023-05-15 06:00:00",3739,"Marena C3",36.06354,-97.2178,328,12.95,18.61
"2023-05-15 07:00:00",3740,"Marena C3",36.06354,-97.2178,328,12.95,18.75
"2023-05-15 08:00:00",3741,"Marena C3",36.06354,-97.2178,328,13,19.58
"2023-05-15 09:00:00",3742,"Marena C3",36.06354,-97.2178,328,13.47,20.41
"2023-05-15 10:00:00",3743,"Marena C3",36.06354,-97.2178,328,13.67,23.83
"2023-05-15 11:00:00",3744,"Marena C3",36.06354,-97.2178,328,13.64,23.22
"2023-05-15 12:00:00",3745,"Marena C3",36.06354,-97.2178,328,13.67,22.84
"2023-05-15 13:00:00",3746,"Marena C3",36.06354,-97.2178,328,13.67,22.02
"2023-05-15 14:00:00",3747,"Marena C3",36.06354,-97.2178,328,13.65,25.03
"2023-05-15 15:00:00",3748,"Marena C3",36.06354,-97.2178,328,13.62,25.47
"2023-05-15 16:00:00",3749,"Marena C3",36.06354,-97.2178,328,13.62,26.34
"2023-05-15 17:00:00",3750,"Marena C3",36.06354,-97.2178,328,13.62,24.25
"2023-05-15 18:00:00",3751,"Marena C3",36.06354,-97.2178,328,13.65,21.6
"2023-05-15 19:00:00",3752,"Marena C3",36.06354,-97.2178,328,13.57,19.73
"2023-05-15 20:00:00",3753,"Marena C3",36.06354,-97.2178,328,13.3,18.6
"2023-05-15 21:00:00",3754,"Marena C3",36.06354,-97.2178,328,13.21,17.74
"2023-05-15 22:00:00",3755,"Marena C3",36.06354,-97.2178,328,13.15,17.19
"2023-05-15 23:00:00",3756,"Marena C3",36.06354,-97.2178,328,13.11,16.62
"2023-05-16 00:00:00",3757,"Marena C3",36.06354,-97.2178,328,13.07,15.75
"2023-05-16 01:00:00",3758,"Marena C3",36.06354,-97.2178,328,13.03,15.55
"2023-05-16 02:00:00",3759,"Marena C3",36.06354,-97.2178,328,13.01,15.33
"2023-05-16 03:00:00",3760,"Marena C3",36.06354,-97.2178,328,12.99,14.82
"2023-05-16 04:00:00",3761,"Marena C3",36.06354,-97.2178,328,12.97,14.45
"2023-05-16 05:00:00",3762,"Marena C3",36.06354,-97.2178,328,12.96,14.1
"2023-05-16 06:00:00",3763,"Marena C3",36.06354,-97.2178,328,12.95,13.7
"2023-05-16 07:00:00",3764,"Marena C3",36.06354,-97.2178,328,12.94,13.73
"2023-05-16 08:00:00",3765,"Marena C3",36.06354,-97.2178,328,13.11,14.64
"2023-05-16 09:00:00",3766,"Marena C3",36.06354,-97.2178,328,13.8,18.43
"2023-05-16 10:00:00",3767,"Marena C3",36.06354,-97.2178,328,13.71,22.39
"2023-05-16 11:00:00",3768,"Marena C3",36.06354,-97.2178,328,13.65,24.22
"2023-05-16 12:00:00",3769,"Marena C3",36.06354,-97.2178,328,13.65,23.17
"2023-05-16 13:00:00",3770,"Marena C3",36.06354,-97.2178,328,13.65,22.47
"2023-05-16 14:00:00",3771,"Marena C3",36.06354,-97.2178,328,13.67,23.03
"2023-05-16 15:00:00",3772,"Marena C3",36.06354,-97.2178,328,13.67,23.65
"2023-05-16 16:00:00",3773,"Marena C3",36.06354,-97.2178,328,13.68,23.94
"2023-05-16 17:00:00",3774,"Marena C3",36.06354,-97.2178,328,13.65,23.31
"2023-05-16 18:00:00",3775,"Marena C3",36.06354,-97.2178,328,13.65,20.62
"2023-05-16 19:00:00",3776,"Marena C3",36.06354,-97.2178,328,13.7,19.8
"2023-05-16 20:00:00",3777,"Marena C3",36.06354,-97.2178,328,13.53,18.21
"2023-05-16 21:00:00",3778,"Marena C3",36.06354,-97.2178,328,13.29,15.88
"2023-05-16 22:00:00",3779,"Marena C3",36.06354,-97.2178,328,13.21,12.98
"2023-05-16 23:00:00",3780,"Marena C3",36.06354,-97.2178,328,13.16,13.97
"2023-05-17 00:00:00",3781,"Marena C3",36.06354,-97.2178,328,13.11,14.7
"2023-05-17 01:00:00",3782,"Marena C3",36.06354,-97.2178,328,13.07,14.36
"2023-05-17 02:00:00",3783,"Marena C3",36.06354,-97.2178,328,13.04,12.95
"2023-05-17 03:00:00",3784,"Marena C3",36.06354,-97.2178,328,13.01,12.05
"2023-05-17 04:00:00",3785,"Marena C3",36.06354,-97.2178,328,12.99,11.41
"2023-05-17 05:00:00",3786,"Marena C3",36.06354,-97.2178,328,12.97,11.01
"2023-05-17 06:00:00",3787,"Marena C3",36.06354,-97.2178,328,12.95,11.15
"2023-05-17 07:00:00",3788,"Marena C3",36.06354,-97.2178,328,12.95,11.45
"2023-05-17 08:00:00",3789,"Marena C3",36.06354,-97.2178,328,13.11,14.64
"2023-05-17 09:00:00",3790,"Marena C3",36.06354,-97.2178,328,13.77,18.78
"2023-05-17 10:00:00",3791,"Marena C3",36.06354,-97.2178,328,13.7,22.54
"2023-05-17 11:00:00",3792,"Marena C3",36.06354,-97.2178,328,13.62,25.58
"2023-05-17 12:00:00",3793,"Marena C3",36.06354,-97.2178,328,13.62,25.55
"2023-05-17 13:00:00",3794,"Marena C3",36.06354,-97.2178,328,13.6,27.26
"2023-05-17 14:00:00",3795,"Marena C3",36.06354,-97.2178,328,13.57,29.6
"2023-05-17 15:00:00",3796,"Marena C3",36.06354,-97.2178,328,13.55,30.25
"2023-05-17 16:00:00",3797,"Marena C3",36.06354,-97.2178,328,13.52,30.83
"2023-05-17 17:00:00",3798,"Marena C3",36.06354,-97.2178,328,13.52,29.22
"2023-05-17 18:00:00",3799,"Marena C3",36.06354,-97.2178,328,13.54,26.45
"2023-05-17 19:00:00",3800,"Marena C3",36.06354,-97.2178,328,13.58,25.02
"2023-05-17 20:00:00",3801,"Marena C3",36.06354,-97.2178,328,13.3,20.19
"2023-05-17 21:00:00",3802,"Marena C3",36.06354,-97.2178,328,13.18,15.73
"2023-05-17 22:00:00",3803,"Marena C3",36.06354,-97.2178,328,13.12,13.75
"2023-05-17 23:00:00",3804,"Marena C3",36.06354,-97.2178,328,13.07,13.24
"2023-05-18 00:00:00",3805,"Marena C3",36.06354,-97.2178,328,13.03,12.66
"2023-05-18 01:00:00",3806,"Marena C3",36.06354,-97.2178,328,13,12.19
"2023-05-18 02:00:00",3807,"Marena C3",36.06354,-97.2178,328,12.98,11.54
"2023-05-18 03:00:00",3808,"Marena C3",36.06354,-97.2178,328,12.95,11.73
"2023-05-18 04:00:00",3809,"Marena C3",36.06354,-97.2178,328,12.94,11.96
"2023-05-18 05:00:00",3810,"Marena C3",36.06354,-97.2178,328,12.93,12.04
"2023-05-18 06:00:00",3811,"Marena C3",36.06354,-97.2178,328,12.91,13.01
"2023-05-18 07:00:00",3812,"Marena C3",36.06354,-97.2178,328,12.91,13.21
"2023-05-18 08:00:00",3813,"Marena C3",36.06354,-97.2178,328,13.1,15.7
"2023-05-18 09:00:00",3814,"Marena C3",36.06354,-97.2178,328,13.76,19.19
"2023-05-18 10:00:00",3815,"Marena C3",36.06354,-97.2178,328,13.7,22.37
"2023-05-18 11:00:00",3816,"Marena C3",36.06354,-97.2178,328,13.68,23.84
"2023-05-18 12:00:00",3817,"Marena C3",36.06354,-97.2178,328,13.62,25.36
"2023-05-18 13:00:00",3818,"Marena C3",36.06354,-97.2178,328,13.6,27.79
"2023-05-18 14:00:00",3819,"Marena C3",36.06354,-97.2178,328,13.57,28.69
"2023-05-18 15:00:00",3820,"Marena C3",36.06354,-97.2178,328,13.52,31.09
"2023-05-18 16:00:00",3821,"Marena C3",36.06354,-97.2178,328,13.49,33.02
"2023-05-18 17:00:00",3822,"Marena C3",36.06354,-97.2178,328,13.47,31.96
"2023-05-18 18:00:00",3823,"Marena C3",36.06354,-97.2178,328,13.47,30.64
"2023-05-18 19:00:00",3824,"Marena C3",36.06354,-97.2178,328,13.5,28.03
"2023-05-18 20:00:00",3825,"Marena C3",36.06354,-97.2178,328,13.24,23.76
"2023-05-18 21:00:00",3826,"Marena C3",36.06354,-97.2178,328,13.13,20.52
"2023-05-18 22:00:00",3827,"Marena C3",36.06354,-97.2178,328,13.07,19.53
"2023-05-18 23:00:00",3828,"Marena C3",36.06354,-97.2178,328,13.03,18.76
"2023-05-19 00:00:00",3829,"Marena C3",36.06354,-97.2178,328,13,17.67
"2023-05-19 01:00:00",3830,"Marena C3",36.06354,-97.2178,328,12.97,17.45
"2023-05-19 02:00:00",3831,"Marena C3",36.06354,-97.2178,328,12.95,17.63
"2023-05-19 03:00:00",3832,"Marena C3",36.06354,-97.2178,328,12.94,17.72
"2023-05-19 04:00:00",3833,"Marena C3",36.06354,-97.2178,328,12.93,17.94
"2023-05-19 05:00:00",3834,"Marena C3",36.06354,-97.2178,328,12.92,18.02
"2023-05-19 06:00:00",3835,"Marena C3",36.06354,-97.2178,328,12.92,16.26
"2023-05-19 07:00:00",3836,"Marena C3",36.06354,-97.2178,328,12.91,16.09
"2023-05-19 08:00:00",3837,"Marena C3",36.06354,-97.2178,328,12.91,16.53
"2023-05-19 09:00:00",3838,"Marena C3",36.06354,-97.2178,328,12.94,17.16
"2023-05-19 10:00:00",3839,"Marena C3",36.06354,-97.2178,328,13.52,21.76
"2023-05-19 11:00:00",3840,"Marena C3",36.06354,-97.2178,328,13.67,23.96
"2023-05-19 12:00:00",3841,"Marena C3",36.06354,-97.2178,328,13.65,23.89
"2023-05-19 13:00:00",3842,"Marena C3",36.06354,-97.2178,328,13.46,22.34
"2023-05-19 14:00:00",3843,"Marena C3",36.06354,-97.2178,328,13.65,24.65
"2023-05-19 15:00:00",3844,"Marena C3",36.06354,-97.2178,328,13.42,25.65
"2023-05-19 16:00:00",3845,"Marena C3",36.06354,-97.2178,328,13.3,18.11
"2023-05-19 17:00:00",3846,"Marena C3",36.06354,-97.2178,328,13.69,18.12
"2023-05-19 18:00:00",3847,"Marena C3",36.06354,-97.2178,328,13.78,16.17
"2023-05-19 19:00:00",3848,"Marena C3",36.06354,-97.2178,328,13.67,15.87
"2023-05-19 20:00:00",3849,"Marena C3",36.06354,-97.2178,328,13.7,14.57
"2023-05-19 21:00:00",3850,"Marena C3",36.06354,-97.2178,328,13.37,12.86
"2023-05-19 22:00:00",3851,"Marena C3",36.06354,-97.2178,328,13.29,12.43
"2023-05-19 23:00:00",3852,"Marena C3",36.06354,-97.2178,328,13.23,11.48
"2023-05-20 00:00:00",3853,"Marena C3",36.06354,-97.2178,328,13.18,10.89
"2023-05-20 01:00:00",3854,"Marena C3",36.06354,-97.2178,328,13.14,10.21
"2023-05-20 02:00:00",3855,"Marena C3",36.06354,-97.2178,328,13.1,8.85
"2023-05-20 03:00:00",3856,"Marena C3",36.06354,-97.2178,328,13.06,7.935
"2023-05-20 04:00:00",3857,"Marena C3",36.06354,-97.2178,328,13.03,8.33
"2023-05-20 05:00:00",3858,"Marena C3",36.06354,-97.2178,328,13,8.56
"2023-05-20 06:00:00",3859,"Marena C3",36.06354,-97.2178,328,12.98,8.39
"2023-05-20 07:00:00",3860,"Marena C3",36.06354,-97.2178,328,12.97,9
"2023-05-20 08:00:00",3861,"Marena C3",36.06354,-97.2178,328,13.21,12.57
"2023-05-20 09:00:00",3862,"Marena C3",36.06354,-97.2178,328,13.86,15.68
"2023-05-20 10:00:00",3863,"Marena C3",36.06354,-97.2178,328,13.73,20.89
"2023-05-20 11:00:00",3864,"Marena C3",36.06354,-97.2178,328,13.68,23.63
"2023-05-20 12:00:00",3865,"Marena C3",36.06354,-97.2178,328,13.65,24.94
"2023-05-20 13:00:00",3866,"Marena C3",36.06354,-97.2178,328,13.62,25.14
"2023-05-20 14:00:00",3867,"Marena C3",36.06354,-97.2178,328,13.62,25.26
"2023-05-20 15:00:00",3868,"Marena C3",36.06354,-97.2178,328,13.6,26.68
"2023-05-20 16:00:00",3869,"Marena C3",36.06354,-97.2178,328,13.59,27.73
"2023-05-20 17:00:00",3870,"Marena C3",36.06354,-97.2178,328,13.57,28.02
"2023-05-20 18:00:00",3871,"Marena C3",36.06354,-97.2178,328,13.57,25.84
"2023-05-20 19:00:00",3872,"Marena C3",36.06354,-97.2178,328,13.59,22.3
"2023-05-20 20:00:00",3873,"Marena C3",36.06354,-97.2178,328,13.43,18.67
"2023-05-20 21:00:00",3874,"Marena C3",36.06354,-97.2178,328,13.24,14.11
"2023-05-20 22:00:00",3875,"Marena C3",36.06354,-97.2178,328,13.17,11.68
"2023-05-20 23:00:00",3876,"Marena C3",36.06354,-97.2178,328,13.12,11.12
"2023-05-21 00:00:00",3877,"Marena C3",36.06354,-97.2178,328,13.07,9.96
"2023-05-21 01:00:00",3878,"Marena C3",36.06354,-97.2178,328,13.04,9.95
"2023-05-21 02:00:00",3879,"Marena C3",36.06354,-97.2178,328,13.01,10.01
"2023-05-21 03:00:00",3880,"Marena C3",36.06354,-97.2178,328,12.98,9.33
